Facility Name,Facility Type,State,City,ZIP Code,Physical Address,Inmate Mailing Address,Facility Phone Number,Website URL,Facility Mail Policy Link,Facility Contact Name / Phone,Security Level,Population Size,Vendor Required,Approved Vendors,Vendor Approval Status,Books Allowed,Paperback Allowed,Hardcover Allowed,Single Magazine Allowed,Magazines Allowed,Newspapers Allowed,MailCall Newspapers Allowed,Tattoo Books Allowed,Urban Content Allowed,Restrictions,Sexually Explicit Content Allowed,Adult Magazines Allowed,Other,Must Ship Direct from Publisher,Used Books Allowed,Max Books Per Package / Shipment,Max Size of Publications Restriction,Special Notes on Packaging,Common Rejection Reasons,Strict Facility,Other,Mailroom Contact Name,Mailroom Phone,Mailroom Email,Last Updated Date,Source (Website/Phone/Other),Confidence Level,Internal Notes
Greene State Correctional Institution,State,Pennsylvania,Waynesburg,15370,"Greene State Correctional Institution
175 Progress Drive
Waynesburg, PA 15370","268 Bricker Rd
Bellefonte, PA 16823
Turn",(724)-852-2902,https://www.pa.gov/agencies/cor/state-prisons/sci-greene,https://www.pa.gov/agencies/cor/find-or-contact-inmate/mail-rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houtzdale State Correctional Institution,State,Pennsylvania,Houtzdale,16698,"Houtzdale State Correctional Institution
209 Institution Drive
Houtzdale, PA 16698","268 Bricker Rd
Bellefonte, PA 16823
Turn",(814)-378-1000,https://www.pa.gov/agencies/cor/state-prisons/sci-houtzdale,https://www.pa.gov/agencies/cor/find-or-contact-inmate/mail-rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huntingdon State Correctional Institution,State,Pennsylvania,Huntingdon,16654-1112,"Huntington State Correctional Institution
1100 Pike Street
Huntingdon, PA 16654-1112","268 Bricker Rd
Bellefonte, PA 16823",(814)-643-2400,https://www.pa.gov/agencies/cor/state-prisons/sci-huntingdon,https://www.pa.gov/agencies/cor/find-or-contact-inmate/mail-rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laurel Highlands State Correctional Institution,State,Pennsylvania,Somerset,15501,"Laurel Highlands State Correctional Institution
5706 Glades Pike
Somerset, PA 15501","268 Bricker Rd
Bellefonte, PA 16823",(814)-445-6501,https://www.pa.gov/agencies/cor/state-prisons/sci-laurel-highlands,https://www.pa.gov/agencies/cor/find-or-contact-inmate/mail-rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mahanoy State Correctional Institution,State,Pennsylvania,Frackville,17932,"Mahanoy State Correctional Institution
301 Morea Road
Frackville, PA 17932","268 Bricker Rd
Bellefonte, PA 16823",(570)-773-2158,https://www.pa.gov/agencies/cor/state-prisons/sci-mahanoy,https://www.pa.gov/agencies/cor/find-or-contact-inmate/mail-rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercer State Correctional Institution,State,Pennsylvania,Mercer,16137,"Mercer State Correctional Institution
801 Butler Pike
Mercer, PA 16137","​SCI Mercer
801 Butler Pike
Mercer, PA 16137",(724)-662-1837,https://www.pa.gov/agencies/cor/state-prisons/sci-mercer,https://www.pa.gov/agencies/cor/find-or-contact-inmate/mail-rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muncy State Correctional Institution,State,Pennsylvania,Muncy,17756,"Muncy State Correctional Institution
6454 State Route 405
Muncy, PA 17756","268 Bricker Rd
Bellefonte, PA 16823",(570)-546-3171,https://www.pa.gov/agencies/cor/state-prisons/sci-muncy,https://www.pa.gov/agencies/cor/find-or-contact-inmate/mail-rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Grove State Correctional Institution,State,Pennsylvania,Indiana,15701,"Pine Grove State Correctional Institution
191 Fyock Road
Indiana, PA 15701","​268 Bricker Rd
Bellefonte, PA 16823",(724)-465-9630,https://www.pa.gov/agencies/cor/state-prisons/sci-pine-grove,https://www.pa.gov/agencies/cor/find-or-contact-inmate/mail-rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pittsburgh State Correctional Institution,State,Pennsylvania,Pittsburgh,15233,"Pittsburgh State Correctional Institution
3001 Beaver Avenue
Pittsburgh, PA 15233",,(412)-761-1955,"Permanently closed



",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quehanna Motivational Boot Camp,State,Pennsylvania,Karthaus,16845,"Quehanna Motivational Boot Camp
4510 Quehanna Highway
Karthaus, PA 16845","268 Bricker Rd
Bellefonte, PA 16823",(814)-263-4125,https://www.pa.gov/agencies/cor/state-prisons,https://www.pa.gov/agencies/cor/find-or-contact-inmate/mail-rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retreat State Correctional Institution,State,Pennsylvania,Hunlock Creek,18621,"Retreat State Correctional Institution
660 State Route 11
Hunlock Creek, PA 18621","​SCI Retreat
660 State Route 11
Hunlock Creek, PA 18621",(570)-735-8754,"Permanently closed


",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockview State Correctional Institution,State,Pennsylvania,Bellefonte,16823,"Rockview State Correctional Institution
Route 26, 1 Rockview Place
Bellefonte, PA 16823","SCI ​Rockview
P.O.Box A
Bellefonte, PA 16823",(814)-355-4874,https://www.prisonpro.com/content/rockview-state-correctional-institution,https://www.prisonpro.com/content/pennsylvania-inmate-phonessending-money-mail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smithfield State Correctional Institution,State,Pennsylvania,Huntingdon,16652,"Smithfield State Correctional Institution
1120 Pike Street
Huntingdon, PA 16652","268 Bricker Rd
Bellefonte, PA 16823",(814)-643-6520,https://www.pa.gov/agencies/cor/state-prisons/sci-smithfield,https://www.pa.gov/agencies/cor/find-or-contact-inmate/mail-rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somerset State Correctional Institution,State,Pennsylvania,Somerset,15510-0001,"Somerset State Correctional Institution
1600 Walters Mill Road
Somerset, PA 15510-0001","268 Bricker Rd
Bellefonte, PA 16823",(814)-443-8100,https://www.pa.gov/agencies/cor/state-prisons/sci-somerset,https://www.pa.gov/agencies/cor/find-or-contact-inmate/mail-rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waymart State Correctional Institution,State,Pennsylvania,Waymart,18472,"Waymart State Correctional Institution
Route #6
Waymart, PA 18472","268 Bricker Rd
Bellefonte, PA 16823",(570)-488-5811,https://www.pa.gov/agencies/cor/state-prisons/sci-waymart,https://www.pa.gov/agencies/cor/find-or-contact-inmate/mail-rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adams County,County Jail,Pennsylvania,Gettysburg,17325,"Adams County
525 Boyds School Road
Suite 500
Gettysburg, PA 17325",,717-337-9803,https://www.adamscountypa.gov/courts/probationservices,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allagheny County,County Jail,Pennsylvania,Pittsburgh,15219,"Allagheny County
436 Grant Street
Pittsburgh, PA 15219","Allegheny County Jail
950 Second Avenue
Pittsburgh, PA 15219","800-581-9145 
412-350-4636 ",https://www.alleghenycounty.us/Home,https://www.alleghenycounty.us/Government/County-Jail/Inmate-Information/Inmate-Mail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armstrong County Courthouse,County Jail,Pennsylvania,Kittanning,16201,"Armstrong County Courthouse
450 East Market Street
Kittanning, PA 16201",,724-548-3334,https://co.armstrong.pa.us/,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beaver County Courthouse,County Jail,Pennsylvania,Beaver,15009,"Beaver County Courthouse
810 Third Street
Beaver, PA 15009",,724-548-3334,https://www.beavercountypa.gov/,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bedford County Correctional Facility,County Jail,Pennsylvania,Bedford,15522,"Bedford County Correctional Facility
425 Imlertown Road
Bedford,  PA  15522",,(814) 623-2955,https://www.bedfordcountypa.org/departments/correctional_facility/index.php,https://www.blaircountypa.gov/departments/prison/inmate-mail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Berks County Prison
",County Jail,Pennsylvania,Reading,19601,"1287 County Welfare Rd, Leesport, PA 19533",,610) 208-4800,https://www.berkspa.gov/departments/jail-system,https://www.berkspa.gov/getmedia/37018c3c-c00b-4f00-acf1-5b36b88e8155/BerksPA-Poster-URL-UPDATE-English.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blair County Courthouse,County Jail,Pennsylvania,Hollidaysburg,16648,"Blair County Courthouse
423 Allegheny Street
Hollidaysburg, PA 16648","Blair County Prison
P.O. Box 247
Phoenix, MD 21131",(814) 693-3000,https://www.blairco.org/,https://www.blaircountypa.gov/departments/prison/inmate-mail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradford County,County Jail,Pennsylvania,Towanda,18848,"Bradford County
301 Main Street
Towanda, PA 18848","Bradford County
P.O. Box 9214
Seminole, FL 33775-9195",(570)-265-1727,https://www.bradfordcountypa.gov/,https://www.bradfordcountypa.gov/345/Postal-Mail-for-Inmates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bucks County,County Jail,Pennsylvania,Doylestown,18901,"Bucks County
1730 S Easton Road
Doylestown, PA 18901","Bucks County
P.O. Box 247
Phoenix, MD  21131",215-345-3700,https://www.buckscounty.gov/216/Main-Correctional-Facility,https://www.buckscounty.gov/230/Contact-My-Inmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butler County,County Jail,Pennsylvania,Butler,16001,"Butler County
124 W Diamond Street
Butler, PA 16001","Butler County
PO Box 9156
Seminole, FL 33775-9156",724-285-4731,https://www.butlercountypa.gov/,https://www.butlercountypa.gov/166/Inmate-Mail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambria County,County Jail,Pennsylvania,Ebensburg,15931,"Cambria County
200 South Center Street
Ebensburg, PA 15931",,(814) 472-5440,https://www.cambriacountypa.gov/,https://www.cambriacountypa.gov/wpfd_file/new-inmate-mail-procedures/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron County,County Jail,Pennsylvania,Brownsville,78520,"Cameron County
1100 E. Monroe St. Dancy Building
Brownsville, Texas 78520","Cameron County Jail
954 E Harrison St
Brownsville, TX",866-544-0830,https://www.cameroncountytx.gov/,https://www.cameroncountytx.gov/rules-of-visitation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbon County,County Jail,Pennsylvania,Bellefonte,16823,"Carbon County
420 Holmes Street
Bellefonte, PA 16823",,814-355-6700,https://centrecountypa.gov/,https://centrecountypa.gov/3670/CCCF-Mail-Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chester County Jail,County Jail,Pennsylvania,West Chester,19380,"Chester County Jail
313 West Market Street
West Chester, PA 19380","Chester County Jail
P.O. Box 247
Phoenix, MD 21131",610-344-6000,https://www.chesco.org/,https://www.chesco.org/1541/Inmate-Mail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clarion County Corrections,County Jail,Pennsylvania,Clarion,18214,"Clarion County Corrections
330 Main Street
Clarion, PA 18214","Clarion County Corrections
309 Amsler Ave. - Ste 2
Shippenville, PA 16254",814 226-4000,https://www.co.clarion.pa.us/government/departments/corrections/index.php,https://www.co.clarion.pa.us/government/departments/corrections/inmate_mail.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Columbia County Prison,County Jail,Pennsylvania,Bloomsburg,17815,"Columbia County Prison
721 Iron St
Bloomsburg, PA 17815","Columbia County Prison
P.O. Box 247
Phoenix, MD 21131",866-345-1884,https://www.butlercountypa.gov/166/Inmate-Mail,http://www.columbiapa.org/prison/general.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crawford County Correctional Facility,County Jail,Pennsylvania,Saegertown,16433,"Crawford County Correctional Facility
2100 Independence Dr, 
Saegertown, PA 16433","Crawford County Correctional Facility
P.O. Box 247
Phoenix, MD 21131",(814) 763-1190,https://crawfordcountypa.net/government/inmate-lists/,https://crawfordcountypa.net/government/money-phone-mail/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dauphin County Courthouse,County Jail,Pennsylvania,Harrisburg,17111,"Dauphin County Courthouse
501 Mall Rd
Harrisburg, PA 17111","Dauphin County Courthouse
P.O.Box 247
Phoenix, MD 21131",(717) 780-6800,https://www.dauphincounty.gov/government/support-services/prison,https://www.dauphincounty.gov/docs/default-source/prison/ViapathFacility_Communication_MailAddressChange.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elk County Jail,County Jail,Pennsylvania,Ridgway,15853,"Elk County Jail
225 Center St
Ridgway, PA 15853",,(814) 776-5342,https://qyw.nmb.mybluehost.me/elk-county-offices/elk-county-prison/,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erie County Prison,County Jail,Pennsylvania,Erie,16503,"Erie County Prison
1618 Ash St, 
Erie, PA 16503","Erie County Prison
PO Box 9177
Seminole, FL 33775-9174",(814) 451-7500,https://eriecountypa.gov/departments/corrections/,https://eriecountypa.gov/departments/corrections/inmate-mail-and-packages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette County Prison,County Jail,Pennsylvania,Uniontown,15401,"Fayette County Prisonn
254 McClellandtown Rd.
Uniontown, PA 15401","Fayette County Prisonn
P.O. Box 247 
Phoenix, MD 21131",724-430-1222,https://www.fayettecountypa.org/206/Fayette-County-Jail,https://eriecountypa.gov/departments/corrections/inmate-mail-and-packages/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forest County Sheriff's Office,County Jail,Pennsylvania,Tionesta,16353,"Forest County Sheriff's Office
 526 Elm St #9
Tionesta, PA 16353","Forest County Sheriff's Office
P.O. Box 247 
Phoenix, MD 21131",(814) 755-3541,https://www.co.forest.pa.us/departments/sheriff.php,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin County Sheriff,County Jail,Pennsylvania,Chambersburg,17201,"Franklin County Sheriff
14 N Main St
Chambersburg, PA 17201","Franklin County Sheriff
P.O. Box 247 
Phoenix, MD 21131
",(717) 261-3877,https://www.franklincountypa.gov/?section=criminaljusticesystem%2Fdepartments%2Fsheriff,https://www.franklincountypa.gov/inmate-communications-commissary/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fulton County Sheriff,County Jail,Pennsylvania,Mcconnellsburg,17233,"Fulton County Sheriff
207 N 2nd St
Mcconnellsburg, PA 17233",,(717) 485-4221,https://www.co.fulton.pa.us/sheriff.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene County Sheriff's Office,County Jail,Pennsylvania,Waynesburg,15370,"Greene County Sheriff's Office
10 East High St # 106
Waynesburg, PA 15370",,(724) 852-5218,https://greenecountypa.gov/department-sheriff,https://greenecountypa.gov/department-prison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana County Jail,County Jail,Pennsylvania,Indiana,15701,"Indiana County Jail
665 Hood School Rd
Indiana, PA 15701",,(724) 471-7500,https://www.indianacountypa.gov/departments/indiana-county-jail/,https://www.indianacountypa.gov/departments/indiana-county-jail/inmate-rights-and-responsibilities/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson County Jail,County Jail,Pennsylvania,Brookville,15825,"Jefferson County Jail
578 Service Center Rd
Brookville, PA 15825",,(814) 849-1933,https://www.jeffersoncountypa.gov/departments/jail/,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juniata County Prison,County Jail,Pennsylvania,Mifflintown,17059,"Juniata County Prison
2 S 3rd St
Mifflintown, PA 17059",,(717) 436-8448,https://www.jeffersoncountypa.gov/departments/jail/,permanently closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lackawanna County Prison,County Jail,Pennsylvania,Scranton,18509,"Lackawanna County Prison
1371 N Washington Ave,
Scranton, PA 18509","Lackawanna County Prison
P.O. Box 247
Phoenix, MD 21131",(717) 436-8448,https://www.lackawannacounty.org/government/departments/prison/index.php,https://www.lackawannacounty.org/government/departments/prison/index.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lancaster County Prison,County Jail,Pennsylvania,"Lancaster,",17603,"Lancaster County Prison
150 N Queen Street 
Lancaster, PA 17603",,717-299-8000,https://co.lancaster.pa.us/756/Whos-In-Jail,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County Jail,County Jail,Pennsylvania,New Castle,16101,"Lawrence County Jail
111 Milton St
New Castle, PA 16101","Lackawanna County Prison
11 S. Milton Street
New Castle, PA 1610",(724) 654-5384,https://www.lawrencecountypa.gov/departments/corrections,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County Jail,County Jail,Pennsylvania,Lebanon,17042,"Lawrence County Jail
730 E Walnut St
Lebanon, PA 17042",,(717) 274-5451,https://www.lawrencecountypa.gov/departments/corrections,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence County Jail,County Jail,Pennsylvania,Allentown,18102,"LEHIGH COUNTY JAIL
38 North Fourth Street
Allentown, PA 18102","Lackawanna County Prison
11 S. Milton Street
New Castle, PA 1610",(610) 782-3270,https://www.lehighcounty.org/departments/corrections/lehigh-county-jail,https://www.lehighcounty.org/Departments/Corrections/Lehigh-County-Jail/Inmate-Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luzerne County Prison,County Jail,Pennsylvania,Wilkes-Barre,18711,"Luzerne County Courthouse
200 N River Street
Wilkes-Barre, PA 18711",,570-825-1500,https://www.luzernecounty.org/27/Government,https://www.luzernecounty.org/DocumentCenter/View/40443/2024-019?bidId=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luzerne County Prison,County Jail,Pennsylvania,Williamsport,17701,"Luzerne County Courthouse
277 West Thrid Street
Williamsport, PA 17701",,(570) 326 - 4623,https://www.luzernecounty.org/27/Government,https://www.luzernecounty.org/182/Prisoner-Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCI McKean,State,Pennsylvania,Lewis Run,16738,"FCI McKean
6975 ROUTE 59
LEWIS RUN, PA   16738","FCI McKean
P.O. BOX 8000
BRADFORD, PA   16701",(814) 362-8900,https://www.bop.gov/locations/institutions/mck/,https://www.bop.gov/locations/institutions/mck/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCI Mercer,State,Pennsylvania,Mercer,16137,"SCI Mercer
801 Butler Pike
Mercer, PA 16137","268 Bricker Rd
Bellefonte, PA 16823", (724) 662-1837,"https://www.pa.gov/agencies/cor.html/portal/server.pt/community/contact_us,_hotlines___right-to-know/20644",https://www.pa.gov/agencies/cor/find-or-contact-inmate/mail-rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCI Mercer,State,Pennsylvania,Lewistowm,17044,"SCI Mercer
20 North Wayne Street
Lewistown, PA 17044",,"717-248-6733
",https://www.mifflincountypa.gov/correctional-facility/inmate-lookup,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monroe County Correctional,County Jail,Pennsylvania,Stroudsburg,18360,"Monroe County Correctional
4250 Manor Dr
Stroudsburg, PA 18360","Monroe County, PA Jail 
P.O. Box 21368 
Tampa, FL 33622",(570) 992-3232,https://www.monroecountypa.gov/departments/correctional-facility,https://www.monroecountypa.gov/departments/correctional-facility/resources/mail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery County Correctional Facility,County Jail,Pennsylvania,Eagleville,19403,"Montgomery County Correctional Facility
60 Eagleville Rd
Eagleville, PA 19403","Montgomery County Correctional Facility
P.O. Box 247
Phoenix, MD 21131",(610) 635-7100,https://www.montgomerycountypa.gov/496/Correctional-Facility,https://www.montgomerycountypa.gov/1196/New-Mail-Procedures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery County Correctional Facility,County Jail,Pennsylvania,Danville,17821,"Montour County Jail
117 Church St
Danville, PA 17821
",,(570) 271-3039,https://www.montourcounty.gov/departments/prison,https://www.montourcounty.gov/getmedia/2cdaf963-6d3a-4957-a05f-55c4e593a3c3/sendingmail.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northampton County Prison,County Jail,Pennsylvania,Easton,18042,"Northampton County Prison
666 Walnut St
Easton, PA 18042",,(570) 271-3039,https://www.norcopa.gov/corrections?search=inmate%20mail,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northumberland County Jail,County Jail,Pennsylvania,Coal Township,17866,"Northumberland County Jail
670 Northumberland county dr
Coal Township, PA 17866",,(570) 509-2701,https://www.norcopa.gov/corrections,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perry County Prison,County Jail,Pennsylvania,New Bloomfield,17068,"Perry County Prison
300 S Carlisle St
New Bloomfield, PA 17068","Perry County Prison
P.O. Box 18247
Greensboro, NC 27419",(717) 582-2262,https://perryco.org/departments/prison/,https://perryco.org/departments/prison/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia County Prison,County Jail,Pennsylvania,Philadelphia,19136,"Philadelphia County Prison
7901 State Rd.
Philadelphia, PA 19136","Philadelphia County Prison
P.O. Box 247
Phoenix, MD 21131",(215) 685-0891,https://www.phila.gov/departments/philadelphia-department-of-prisons/about/contact-us/,https://www.phila.gov/services/crime-law-justice/prisons-incarcerated-people-and-returning-citizens/finding-and-contacting-incarcerated-people/contact-an-incarcerated-person-by-mail/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pike County Correctional Facility,County Jail,Pennsylvania,Lords Valley,18428,"Pike County Correctional Facility
175 Pike County Blvd
Lords Valley, PA 18428","Pike County Correctional Facility
P.O. Box 247
Phoenix, MD 21131",(570) 775-5500,"https://www.pikepa.org/courts___law/correctional_facility/index.php",https://www.pottercountysheriff.org/faq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCI Schuylkill,State,Pennsylvania,Minersville,17954,"FCI Schuylkill
Interstate 81 & 901 W
Minersville, PA 17954","FCI Schuylkill
P.O. BOX 759
Minersville, PA 17954",(806) 335-4100,https://www.bop.gov/locations/institutions/sch/,https://www.bop.gov/policy/progstat/5266_011.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snyder,State,Pennsylvania,Snyder,17870-8610,"Snyder
600 Old Colony Road
Selinsgrove PA 17870-8610",,,https://snydercountyjailpa.org/inmate-information/,https://snydercountyjailpa.org/inmate-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
