Facility Name,Facility Type,State,City,ZIP Code,Physical Address,Inmate Mailing Address,Facility Phone Number,Website URL,Facility Mail Policy Link,Facility Contact Name / Phone,Security Level,Population Size,Vendor Required,Approved Vendors,Vendor Approval Status,Books Allowed,Paperback Allowed,Hardcover Allowed,Single Magazine Allowed,Magazines Allowed,Newspapers Allowed,MailCall Newspapers Allowed,Tattoo Books Allowed,Urban Content Allowed,Restrictions,Sexually Explicit Content Allowed,Adult Magazines Allowed,Other,Must Ship Direct from Publisher,Used Books Allowed,Max Books Per Package / Shipment,Max Size of Publications Restriction,Special Notes on Packaging,Common Rejection Reasons,Strict Facility,Other,Mailroom Contact Name,Mailroom Phone,Mailroom Email,Last Updated Date,Source (Website/Phone/Other),Confidence Level,Internal Notes
Downstate Correctional Facility,State,New York ,Fishkill,12524,"Downstate Correctional Facility
121 Red Schoolhouse Road
Fishkill, New York 12524-0445","​Downstate Correctional Facility
P.O. Box F
Fishkill, New York 12524",(845)-831-6600,https://doccs.ny.gov/location/fishkill-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern NY Correctional Facility,State,New York ,Napanoch,12458,"Eastern NY Correctional Facility
30 Institution Rd
Napanoch, New York 12458-0338","Eastern NY Correctional Facility
P.O. Box 338
Napanoch, New York 12458-0338",(845)-647-7400,https://doccs.ny.gov/location/eastern-ny-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Edgecombe Residential Treatment Facility
",State,New York ,New York,10032,"Edgecombe Correctional Facility
611 Edgecombe Avenue
New York, New York 10032-4398","​Edgecombe Residential Treatment Facility
611 Edgecombe Avenue
New York, New York 10032-4398",(212)-923-2575,https://doccs.ny.gov/location/edgecombe-residential-treatment-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elmira Correctional Facility,State,New York ,Elmira,14901,"Elmira Correctional Facility
1879 Davis St
Elmira, New York 14901-0500","Elmira Correctional Facility
P.O. Box 500
Elmira, New York 14901-0500",(607)-734-3901,https://doccs.ny.gov/location/elmira-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fishkill Correctional Facility,State,New York ,Beacon,12508,"Fishkill Correctional Facility
18 Strack Drive
Beacon, New York 12508-0307","Fishkill Correctional Facility
271 Matteawan Road
P.O. Box 1245
Beacon, New York 12508",(845)-831-4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Five Points Correctional Facility,State,New York ,Romulus,14541,"Five Points Correctional Facility
6600 State Route 96
Romulus, New York 14541","Five Points Correctional Facility
Caller Box 119
Romulus, New York 14541",(607)-869-5111,https://doccs.ny.gov/location/five-points-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin Correctional Facility,State,New York ,Malone,12953,"Franklin Correctional Facility
62 Bare Hill Road
Malone, New York 12953","Franklin Correctional Facility
P.O. Box 10
Malone, New York 12953-0010",(518)-483-6040,https://doccs.ny.gov/location/franklin-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gouverneur Correctional Facility,State,New York ,Gouverneur,13642,"Gouverneur Correctional Facility
112 Scotch Settlement Road
Gouverneur, New York 13642","Gouverneur Correctional Facility
P.O. Box 370
Gouverneur, New York 13642-0370",(315)-287-7351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green Haven Correctional Facility,State,New York ,Stormville,12582,"Green Haven Correctional Facility
594 Rt. 216
Stormville, New York 12582-0010","​Green Haven Correctional Facility
594 Rt. 216
Stormville, New York 12582-0010",(845)-221-2711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene Correctional Facility,State,New York ,Coxsackie,12051,"Greene Correctional Facility
165 Plank Road
Coxsackie, New York 12051-0008","​Greene Correctional Facility
P.O. Box 975
Coxsackie, New York 12051-0975",(518)-731-2741,https://doccs.ny.gov/location/greene-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Groveland Correctional Facility,State,New York ,Sonyea,14556,"Groveland Correctional Facility
7000 Sonyea Road
Sonyea, New York 14556","Groveland Correctional Facility
P.O. Box 50
Sonyea, New York 14556-0050",(585)-658-2871,https://doccs.ny.gov/location/groveland-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hale Creek ASACTC,State,New York ,Johnstown,12095,"Hale Creek ASACTC
279 Maloney Road
Johnstown, New York 12095-3769","Hale Creek ASACTC
P.O. Box 950
Johnstown, New York 12095",(518)-736-2094,https://doccs.ny.gov/location/groveland-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hudson Correctional Facility,State,New York ,Hudson,12534,"Hudson Correctional Facility
50 East Court Street
Hudson, New York 12534","Hudson Correctional Facility
P.O. Box 576
Hudson, New York 12534-0576",(518)-828-4311,https://doccs.ny.gov/location/hudson-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lakeview Shock Incarceration Correctional Facility,State,New York ,Brocton,14716,"Lakeview Shock Incarceration Correctional Facility
9300 Lake Avenue
Brocton, New York 14716-9798","Lakeview Shock Incarceration Correctional Facility
P.O. Box T
Brocton, New York 14716-9798",(716)-792-7100,https://doccs.ny.gov/location/lakeview-shock-incarceration-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Livingston Correctional Facility,State,New York ,Sonyea,14556,"Livingston Correctional Facility
7005 Sonyea Road
Sonyea, New York 14556","​Livingston Correctional Facility
P.O. Box 91
Sonyea, New York 14556",(585)-658-3710,https://www.livingstoncountyny.gov/247/Corrections,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcy Correctional Facility,State,New York ,Marcy,13403,"Marcy Correctional Facility
9000 Old River Road
Marcy, New York 13403","Marcy Correctional Facility
P.O. Box 3600
Marcy, New York 13403",(315)-768-1400,https://doccs.ny.gov/location/marcy-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mid-State Correctional Facility NY",State,New York ,"Marcy,",13403,"Mid-State Correctional Facility
9005 Old River Road
Marcy, New York 13403","​Mid-State Correctional Facility
P.O. Box 2500
Marcy, New York 13403",(315)-768-8581,https://doccs.ny.gov/location/mid-state-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohawk Correctional Facility,State,New York ,Rome,13442,"Mohawk Correctional Facility
6514 Rt. 26
Rome, New York 13442","​Mohawk Correctional Facility
P.O. Box 8451
Rome, New York 13440",(315)-339-5232,https://doccs.ny.gov/location/mohawk-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ogdensburg Correctional Facility,State,New York ,Ogdensburg,13669,"Ogdensburg Correctional Facility
One Correction Way
Ogdensburg, New York 13669-2288","​Ogdensburg Correctional Facility
One Correction Way
Ogdensburg, New York 13669-2288",(315)-393-0281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orleans Correctional Facility,State,New York ,Albion,14411,"Orleans Correctional Facility
3531 Gaines Basin Road
Albion, New York 14411-9199","​Orleans Correctional Facility
3531 Gaines Basin Road
Albion, New York 14411-9199",(585)-589-6820,https://doccs.ny.gov/location/orleans-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otisville Correctional Facility,State,New York ,Otisville,10963,"Otisville Correctional Facility
57 Sanitorium Road
Otisville, New York 10963","Otisville Correctional Facility
P.O. Box 8
Otisville, New York 10963-0008",(845)-386-1490,https://doccs.ny.gov/location/otisville-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queensboro Correctional Facility,State,New York ,Long Island City,11101,"Queensboro Correctional Facility
47-04 Van Dam Street
Long Island City, NY 11101-3081","Queensboro Correctional Facility
47-04 Van Dam Street
Long Island City, NY 11101-3081",(718)-361-8920,https://doccs.ny.gov/location/queensboro-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverview Correctional Facility,State,New York ,Ogdensburg,13669,"Riverview Correctional Facility
1110 Tibbits Drive
Ogdensburg, New York 13669","​Riverview Correctional Facility
P.O. Box 158
Ogdensburg, New York 13669-0158",(315)-393-8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rochester Correctional Facility,State,New York ,Rochester,14608,"Rochester Correctional Facility
470 Ford Street
Rochester, New York 14608-2499","Rochester Correctional Facility
470 Ford Street
Rochester, New York 14608-2499",(585)-454-2280,https://www.monroecounty.gov/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shawangunk Correctional Facility,State,New York ,Wallkill,12589,"Shawangunk Correctional Facility
200 Quick Road
Wallkill, New York 12589","Shawangunk Correctional Facility
P.O. Box 700
Wallkill, New York 12589",(845)-895-2081,https://doccs.ny.gov/location/shawangunk-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sing Sing Correctional Facility,State,New York ,Ossining,10562,"Sing Sing Correctional Facility
354 Hunter Street
Ossining, New York 10562-5442","Sing Sing Correctional Facility
354 Hunter Street
Ossining, New York 10562-5442
",(914)-941-0108,https://doccs.ny.gov/location/sing-sing-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taconic Correctional Facility,State,New York ,Bedford Hills,10507,"Taconic Correctional Facility
250 Harris Road
Bedford Hills, New York 10507-2497","​Taconic Correctional Facility
250 Harris Road
Bedford Hills, New York 10507-2497",(914)-241-3010,https://doccs.ny.gov/location/taconic-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulster Correctional Facility,State,New York ,Napanoch,12458,"Ulster Correctional Facility
750 Berme Road
Napanoch, New York 12458","Ulster Correctional Facility
P.O. Box 800
Napanoch, New York 12458-0800",(845)-647-1670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upstate Correctional Facility,State,New York ,Malone,12953,"Upstate Correctional Facility
309 Bare Hill Road
Malone, New York 12953","​Upstate Correctional Facility
P.O. Box 2001
Malone, New York 12953",(518)-483-6997,https://doccs.ny.gov/location/upstate-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wallkill Correctional Facility,State,New York ,Wallkill,12589,"Wallkill Correctional Facility
50 McKendrick Road
Wallkill, New York 12589-0286","Wallkill Correctional Facility
P.O. Box G
Wallkill, New York 12589-0286",(845)-895-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Correctional Facility,State,New York ,Comstock,12821,"Washington Correctional Facility
72 Lock Eleven Lane
Comstock, New York 12821","Washington Correctional Facility
P.O. Box 180
Comstock, New York 12821-0180",(518)-639-4486,https://doccs.ny.gov/location/washington-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watertown Correctional Facility,State,New York ,Watertown,13601,"Watertown Correctional Facility
23147 Swan Road
Watertown, New York 13601-9340","Watertown Correctional Facility
23147 Swan Road
Watertown, New York 13601-9340",(315)-782-7490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wende Correctional Facility,State,New York ,Alden,14004,"Wende Correctional Facility
3040 Wende Road
Alden, New York 14004-1187","​Wende Correctional Facility
3040 Wende Road
Alden, New York 14004-1187",(716)-937-4000,https://doccs.ny.gov/location/wende-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willard Drug Treatment Campus,State,New York ,Willard,14588,"Willard Drug Treatment Campus
7116 County Route 132
Willard, New York 14588","​Willard Drug Treatment Campus
P.O. Box 303
Willard, New York 14588-0303",(607)-869-5500,https://doccs.ny.gov/location/wende-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodbourne Correctional Facility,State,New York ,Woodbourne,12788,"Woodbourne Correctional Facility
99 Prison Road
Woodbourne, New York 12788","Woodbourne Correctional Facility
P.O. Box 1000
Woodbourne, New York 12788-1000",(845)-434-7730,https://doccs.ny.gov/location/woodbourne-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Correctional Facility,State,New York ,Attica,14011,"Wyoming Correctional Facility
3203 Dunbar Road
Attica, New York 14011","​Wyoming Correctional Facility
P.O. Box 501
Attica, New York 14011-0501",(585)-591-1010,https://doccs.ny.gov/location/wyoming-correctional-facility,https://doccs.ny.gov/system/files/documents/2024/11/4911_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna M. Kross Center,State,New York ,East Elmhurst,11370,"Anna M. Kross Center
18-18 Hazen Street
East Elmhurst, NY 11370","​Anna M. Kross Center
18-18 Hazen Street
East Elmhurst, NY 11370",(718)-546-3550,https://www.nyc.gov/site/doc/about/facilities-locations.page,https://www.nyc.gov/site/doc/inmate-info/Revised_Mailing_Items_to_Person_In_Custody.page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bellevue Hospital Prison Ward,State,New York ,New York,10016,"Bellevue Hospital Prison Ward
462 1st Avenue
New York, NY 10016","Bellevue Hospital Prison Ward
462 1st Avenue
New York, NY 10016",(212)-562-4331,https://www.nyc.gov/site/doc/about/facilities.page,https://www.nyc.gov/site/doc/inmate-info/Revised_Mailing_Items_to_Person_In_Custody.page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NeBrooklyn Detention Complexw,State,New York ,Brooklyn,11201,"Brooklyn Detention Complex
275 Atlantic Avenue
Brooklyn, NY 11201","​Brooklyn Detention Complex
275 Atlantic Avenue
Brooklyn, NY 11201",(718)-797-8347,https://www.nyc.gov/site/ddc/about/press-releases/2026/pr-042326-Brooklyn-BBJ-Facility.page,https://www.nyc.gov/site/doc/inmate-info/Revised_Mailing_Items_to_Person_In_Custody.page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric M. Taylor Center,State,New York ,East Elmhurst,11370,"Eric M. Taylor Center
10-10 Hazen Street
East Elmhurst, NY 11370","​Eric M. Taylor Center
10-10 Hazen Street
East Elmhurst, NY 11370",(718)-546-5720,https://www.nyc.gov/site/doc/about/facilities.page,https://www.nyc.gov/site/doc/inmate-info/Revised_Mailing_Items_to_Person_In_Custody.page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elmhurst Hospital Prison Ward,State,New York ,Queens,11370,"Elmhurst Hospital Prison Ward
79-01 Broadway
Queens, NY 11370","​Elmhurst Hospital Prison Ward
79-01 Broadway
Queens, NY 11370",(718)-334-2107,https://www.nyc.gov/site/doc/about/facilities.page,https://www.nyc.gov/site/doc/inmate-info/Revised_Mailing_Items_to_Person_In_Custody.page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Motchan Detention Center,State,New York ,East Elmhurst,11370,"George Motchan Detention Center
15-15 Hazen Street
East Elmhurst, NY 11370","​George Motchan Detention Center
15-15 Hazen Street
East Elmhurst, NY 11370",(718)-546-4520,https://www.nyc.gov/site/doc/about/facilities.page,https://www.nyc.gov/site/doc/inmate-info/Revised_Mailing_Items_to_Person_In_Custody.page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George R. Vierno Center,State,New York ,East Elmhurst,11370,"George R. Vierno Center
09-09 Hazen Street
East Elmhurst, NY 11370","​George R. Vierno Center
09-09 Hazen Street
East Elmhurst, NY 11370",(718)-546-2020,https://www.nyc.gov/site/doc/about/facilities.page,https://www.nyc.gov/site/doc/inmate-info/Revised_Mailing_Items_to_Person_In_Custody.page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manhattan Detention Complex,State,New York ,New York,10013,"Manhattan Detention Complex
125 White Street
New York, NY 10013","Manhattan Detention Complex
125 White Street
New York, NY 10013",(212)-225-1341,https://www.nyc.gov/site/doc/about/facilities-locations.page,https://www.nyc.gov/site/doc/inmate-info/Revised_Mailing_Items_to_Person_In_Custody.page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Infirmary Command,State,New York ,East Elmhurst,11370,"North Infirmary Command
15-00 Hazen Street
East Elmhurst, NY 11370","​North Infirmary Command
15-00 Hazen Street
East Elmhurst, NY 11370",(718)-546-1120,https://www.nyc.gov/site/doc/about/facilities.page,https://www.nyc.gov/site/doc/inmate-info/Revised_Mailing_Items_to_Person_In_Custody.page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otis Bantum Correctional Center,State,New York ,East Elmhurst,11370,"Otis Bantum Correctional Center
16-00 Hazen Street
East Elmhurst, NY 11370","Otis Bantum Correctional Center
16-00 Hazen Street
East Elmhurst, NY 11370",(718)-546-6420,https://www.nyc.gov/site/doc/about/facilities-locations.page,https://www.nyc.gov/site/doc/inmate-info/Revised_Mailing_Items_to_Person_In_Custody.page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otis Bantum Correctional Center,State,New York ,East Elmhurst,11370,"Otis Bantum Correctional Center
16-00 Hazen Street
East Elmhurst, NY 11370","Otis Bantum Correctional Center
16-00 Hazen Street
East Elmhurst, NY 11370",(718)-546-6420,https://www.nyc.gov/site/doc/about/facilities-locations.page,https://www.nyc.gov/site/doc/inmate-info/Revised_Mailing_Items_to_Person_In_Custody.page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Queens Detention Complex
",State,New York ,Kew Gardens,11415,"Queens Detention Complex
126-01 82nd Street
Kew Gardens, NY 11415","Inmate Name, ID Number
​Queens Detention Complex
126-01 82nd Street
Kew Gardens, NY 11415",(718)-575-5232,https://www.nyc.gov/site/doc/about/facilities-locations.page,https://www.nyc.gov/site/doc/inmate-info/Revised_Mailing_Items_to_Person_In_Custody.page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert N. Davoren Complex,State,New York ,East Elmhurst,11370,"Robert N. Davoren Complex
11-11 Hazen Street
East Elmhurst, NY 11370","​Robert N. Davoren Complex
11-11 Hazen Street
East Elmhurst, NY 11370",(718)-546-6920,https://www.nyc.gov/site/doc/about/facilities.page,https://www.nyc.gov/site/doc/inmate-info/Revised_Mailing_Items_to_Person_In_Custody.page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rose M. Singer Center,State,New York ,East Elmhurst,11370,"Rose M. Singer Center
19-19 Hazen Street
East Elmhurst, NY 11370","​Rose M. Singer Center
19-19 Hazen Street
East Elmhurst, NY 11370",(718)-546-7420,https://www.nyc.gov/site/doc/about/facilities-locations.page,https://www.nyc.gov/site/doc/inmate-info/Revised_Mailing_Items_to_Person_In_Custody.page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vernon C. Bain Center,State,New York ,Bronx,10474,"Vernon C. Bain Center
1 Halleck Street
Bronx, NY 10474","​Vernon C. Bain Center
1 Halleck Street
Bronx, NY 10474",(718)-579-8341,"Permanently closed



",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Facility,State,New York ,East Elmhurst,11370,"West Facility
16-06 Hazen Street
East Elmhurst, NY 11370","​West Facility
16-06 Hazen Street
East Elmhurst, NY 11370",(718)-546-4120,prisonpro.com/content/west-facility,https://www.prisonpro.com/content/new-york-city-inmate-phonessending-money-mail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
