Facility Name,Facility Type,State,City,ZIP Code,Physical Address,Inmate Mailing Address,Facility Phone Number,Website URL,Facility Mail Policy Link,Facility Contact Name / Phone,Security Level,Population Size,Vendor Required,Approved Vendors,Vendor Approval Status,Books Allowed,Paperback Allowed,Hardcover Allowed,Single Magazine Allowed,Magazines Allowed,Newspapers Allowed,MailCall Newspapers Allowed,Tattoo Books Allowed,Urban Content Allowed,Restrictions,Sexually Explicit Content Allowed,Adult Magazines Allowed,Other,Must Ship Direct from Publisher,Used Books Allowed,Max Books Per Package / Shipment,Max Size of Publications Restriction,Special Notes on Packaging,Common Rejection Reasons,Strict Facility,Other,Mailroom Contact Name,Mailroom Phone,Mailroom Email,Last Updated Date,Source (Website/Phone/Other),Confidence Level,Internal Notes
Central Prison North Carolina,State,North Carolina,Raleigh,27606,"Central Prison
1300 Western Blvd.
Raleigh, NC 27606","​Central Prison
1300 Western Blvd.
Raleigh, NC 27606",(919)-733-0800,https://www.dac.nc.gov/central-prison,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Columbus Correctional Institution,State,North Carolina,Whiteville,28472,"Columbus Correctional Institution
1255 Prison Camp Road 
Whiteville, NC 28472","​Columbus Correctional Institution
1255 Prison Camp Road
Whiteville, NC 28472",(910)-642-3285,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/columbus-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Craggy Correctional Center,State,North Carolina,Asheville,28804,"Craggy Correctional Center
2992 Riverside Drive
Asheville, NC 28804","​Craggy Correctional Center
Box 8909
Asheville, NC 28814",(828)-645-5315,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/craggy-correctional-center,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Craven Correctional Institution,State,North Carolina,Vanceboro,28586,"Craven Correctional Institution
600 Alligator Road 
Vanceboro, NC 28586","Craven Correctional Institution
P.O. Box 839 
Vanceboro, NC 28586",(252)-244-3337,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/craven-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan River Prison Work Farm,State,North Carolina,Blanch,27212,"Dan River Prison Work Farm
981 Murray Road 
Blanch, NC 27212","​Dan River Prison Work Farm
981 Murray Road 
Blanch, NC 27212",(336)-694-1583,https://www.dac.nc.gov/dan-river-prison-work-farm,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davidson Correctional Center,State,North Carolina,Lexington,27292,"Davidson Correctional Center
1400 Thomason Street
Lexington, NC 27292","​Davidson Correctional Center
P.O. Box 1977
Lexington, NC 27293-1977",(336)-249-7528,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/davidson-correctional-center,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Correctional Institution,State,North Carolina,Maury,28554,"Eastern Correctional Institution
2821 Hwy 903 
Maury, NC 28554","​Eastern Correctional Institution
P.O. Box 215 
Maury, NC 28554",(252)-747-8101,https://www.dac.nc.gov/divisions-and-sections/prisons/prison-facilities/eastern-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foothills Correctional Institution,State,North Carolina,Morganton,28655,"Foothills Correctional Institution
5150 Western Avenue
Morganton, NC 28655","Foothills Correctional Institution
5150 Western Avenue
Morganton, NC 28655",(828)-438-5585,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/foothills-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forsyth Correctional Center,State,North Carolina,Winston-Salem,27105,"Forsyth Correctional Center
307 Craft Drive 
Winston-Salem, NC 27105","​Forsyth Correctional Center
307 Craft Drive 
Winston-Salem, NC 27105",(336)-896-7041,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/forsyth-correctional-center,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin Correctional Center,State,North Carolina,Bunn,27508,"Franklin Correctional Center
5918 Hwy 39 South 
Bunn, NC 27508","​Franklin Correctional Center
P,O, Box 155 
Bunn, NC 27508",(919)-496-6119,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/franklin-correctional-center,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gaston Correctional Center,State,North Carolina,Dallas,28034,"Gaston Correctional Center
520 Justice Court 
Dallas, NC 28034","Gaston Correctional Center
520 Justice Court 
Dallas, NC 28034",(704)-922-3861,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/gaston-correctional-center,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene Correctional Institution,State,North Carolina,Maury,28554,"Greene Correctional Institution
2699 Hwy 903 
Maury, NC 28554","​Greene Correctional Institution
P.O. Box 39 
Maury, NC 28554",(252)-747-3676,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/greene-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greene Correctional Institution,State,North Carolina,Lillington,27546,"Harnett Correctional Institution
1210 E. McNeil Street 
Lillington, NC 27546","​Harnett Correctional Institution
P.O. Box 1569
Lillington, NC 27546",(910)-893-2751,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/greene-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harnett Correctional Institution,State,North Carolina,Lillington,27546,"Harnett Correctional Institution
1210 E. McNeil Street 
Lillington, NC 27546","​Harnett Correctional Institution
P.O. Box 1569
Lillington, NC 27546",(910)-893-2751,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/harnett-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoke Correctional Institution,State,North Carolina,Raeford,28376,"​Hoke Correctional Institution
243 Old Hwy 211 
Raeford, NC 28376","​Hoke Correctional Institution
243 Old Hwy 211 
Raeford, NC 28376",(910)-944-7612,"Permanently closed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyde Correctional Institution,State,North Carolina,Fairfield,27826,"Hyde Correctional Institution
620 Prison Road 
Fairfield, NC 27826","​Hyde Correctional Institution
P.O. Box 278 
Swan Quarter, NC 27885",(910)-944-7612,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/hyde-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnston Correctional Institution,State,North Carolina,Smithfield,27577,"Johnston Correctional Institution
2465 US 70 West 
Smithfield, NC 27577","​Johnston Correctional Institution
2465 US 70 West 
Smithfield, NC 27577",(919)-934-8386,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/johnston-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanesboro Correctional Institution,State,North Carolina,Polkton,28135,"Lanesboro Correctional Institution
552 Prison Camp Road 
Polkton, NC 28135","​Lanesboro Correctional Institution
PO Box 280 
Polkton, NC 28135",(704)-695-1013,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/anson-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln Correctional Center North Carolina,State,North Carolina,Lincolnton,28092,"Lincoln Correctional Center
464 Roper Drive 
Lincolnton,  NC 28092","Lincoln Correctional Center
464 Roper Drive 
Lincolnton,  NC 28092",(704)-735-0485,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/lincoln-correctional-center,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lumberton Correctional Institution,State,North Carolina,Lumberton,28359,"Lumberton Correctional Institution
75 Legend Road 
Lumberton, NC 28359","​Lumberton Correctional Institution
P.O. Box 1649
Lumberton, NC 28359-1649",(910)-618-5574,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/lumberton-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marion Correctional Institution North Carolina,State,North Carolina,Marion,28752,"Marion Correctional Institution
355 Old Glenwood Road
Marion, NC 28752","Marion Correctional Institution
P.O. Box 2405
Marion, NC 28752",(828)-659-7810,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/marion-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maury Correctional Institution,State,North Carolina,Hookerton,28538,"Maury Correctional Institution
2568 Moore Rouse Road
Hookerton, NC 28538","​Maury Correctional Institution
P.O. Box 506 
Maury, NC 28554",(252)-747-1400,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/maury-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morrison Correctional Institution,State,North Carolina,Hoffman,28347,"Morrison Correctional Institution
1573 McDonald Church Road 
Hoffman, NC 28347","​Morrison Correctional Institution
P.O.Box 169 
Hoffman, NC 28347",(910)-281-3161,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/richmond-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain View Correctional Institution,State,North Carolina,Spruce Pine,28777,"Mountain View Correctional Institution
545 Amity Park Road
Spruce Pine, NC 28777","​Mountain View Correctional Institution
545 Amity Park Road
Spruce Pine, NC 28777",(828)-766-2555,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/mountain-view-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nash Correctional Institution,State,North Carolina,Nashville,27856,"Nash Correctional Institution
2869 US 64 Alt 
Nashville, NC 27856","​Nash Correctional Institution
PO Box 600 
Nashville, NC 27856",(252)-459-4455,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/nash-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neuse Correctional Institution,State,North Carolina,Goldsboro,27533,"Neuse Correctional Institution
701 Stevens Mill Road
Goldsboro, NC 27533","​Neuse Correctional Institution
P.O. Box 2087
Goldsboro, NC 27533-2087",(919)-731-2023,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/neuse-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Hanover Correctional Center,State,North Carolina,Wilmington,28402,"New Hanover Correctional Center
330 Division Drive 
Wilmington, NC 28402","​New Hanover Correctional Center
Box 240 
Wilmington, NC 28402",(910)-251-2666,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/new-hanover-correctional-center,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Carolina Correctional Institution for Women,State,North Carolina,Raleigh,27610,"North Carolina Correctional Institution for Women
1034 Bragg Street 
Raleigh, NC 27610","North Carolina Correctional Institution for Women
4287 Mail Service Center 
Raleigh, NC 27699-4287",(919)-733-4340,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/nc-correctional-institution-women,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odom Correctional Institution,State,North Carolina,Jackson,27845,"Odom Correctional Institution
485 Odom Prison Road
Jackson, NC 27845","​Odom Correctional Institution
Post Office Box 36
Jackson, NC 27845-0036",(252)-534-5611,prisonpro.com/content/odom-correctional-institution,https://www.prisonpro.com/content/north-carolina-inmate-phonessending-money-mail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange Correctional Center,State,North Carolina,Hillsborough,27278,"Orange Correctional Center
2110 Clarence Walters Road
Hillsborough, NC 27278","​Orange Correctional Center
PO Box 1149
Hillsborough, NC 27278",(919)-732-9301,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/orange-correctional-center,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pamlico Correctional Institution,State,North Carolina,Bayboro,28515,"Pamlico Correctional Institution
601 North Third Street 
Bayboro, NC 28515","​Pamlico Correctional Institution
601 North Third Street 
Bayboro, NC 28515",(252)-745-3074,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/pamlico-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasquotank Correctional Institution,State,North Carolina,Elizabeth City,27906,"Pasquotank Correctional Institution
527 Commerce Drive 
Elizabeth City, NC 27906","​Pasquotank Correctional Institution
527 Commerce Drive 
Elizabeth City, NC 27906",(252)-331-4881,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/pasquotank-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pender Correctional Institution,State,North Carolina,Burgaw,28425,"Pender Correctional Institution
906 Penderlea Highway
Burgaw, NC 28425","​Pender Correctional Institution
P.O.Box 1058 
Burgaw, NC 28425",(910)-259-8735,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/pender-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedmont Correctional Institution,State,North Carolina,Salisbury,28147,"Piedmont Correctional Institution
1245 Camp Road 
Salisbury, NC 28147","​Piedmont Correctional Institution
1245 Camp Road 
Salisbury, NC 28147",(704)-639-7540,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/piedmont-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randolph Correctional Center,State,North Carolina,Asheboro,27205,"Randolph Correctional Center
2760 US Hwy 220 Bus 
Asheboro, NC 27205","​Randolph Correctional Center
P.O. Box 4128 
Asheboro, NC 27204",(336)-625-2578,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/randolph-correctional-center,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rutherford Correctional Center,State,North Carolina,Spindale,28160,"Rutherford Correctional Center
549 Ledbetter Road 
Spindale, NC 28160","​Rutherford Correctional Center
P.O.Box 127 
Spindale, NC 28160",(828)-286-4121,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/rutherford-correctional-center,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampson Correctional Institution,State,North Carolina,Clinton,28328,"Sampson Correctional Institution
700 Northwest Blvd, Hwy 421 N 
Clinton, NC 28328","​Sampson Correctional Institution
P.O.Box 1109 
Clinton, NC 28328",(910)-592-2151,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/sampson-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanford Correctional Center,State,North Carolina,Sanford,27330,"Sanford Correctional Center
417 Advancement Center Road 
Sanford, NC 27330","Sanford Correctional Center
P.O.Box 2490 
Sanford, NC 27330",(919)-776-4325,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/sanford-correctional-center,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotland Correctional Institution,State,North Carolina,Laurinburg,28353,"Scotland Correctional Institution
22385 McGirt's Bridge Rd. 
Laurinburg, NC 28353","​Scotland Correctional Institution
PO Box 1808 
Laurinburg, NC 28353",(910)-844-3078,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/scotland-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piedmont Correctional Institution,State,North Carolina,Salisbury,28147,"Piedmont Correctional Institution
1245 Camp Road 
Salisbury, NC 28147","​Piedmont Correctional Institution
1245 Camp Road 
Salisbury, NC 28147",(704)-639-7540,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/piedmont-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polk Correctional Institution North Carolina,State,North Carolina,Butner,27509,"Polk Correctional Institution
1001 Veazey Road
Butner, NC 27509","​Polk Correctional Institution
P.O.Box 2500
Butner, NC 27509",(919)-575-3070,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/granville-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randolph Correctional Center,State,North Carolina,Asheboro,27205,"Randolph Correctional Center
2760 US Hwy 220 Bus 
Asheboro, NC 27205","​Randolph Correctional Center
P.O.Box 4128 
Asheboro, NC 27204",(336)-625-2578,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/randolph-correctional-center,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rutherford Correctional Center,State,North Carolina,Spindale,28160,"Rutherford Correctional Center
549 Ledbetter Road 
Spindale, NC 28160","​Rutherford Correctional Center
P.O.Box 127 
Spindale, NC 28160",(828)-286-4121,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/rutherford-correctional-center,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampson Correctional Institution,State,North Carolina,Clinton,28328,"Sampson Correctional Institution
700 Northwest Blvd, Hwy 421 N 
Clinton, NC 28328","​Sampson Correctional Institution
P.O.Box 1109 
Clinton, NC 28328",(910)-592-2151,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/sampson-correctional-institution,https://www.dac.nc.gov/divisions-and-sections/institutions/offender-mail#HowdoIsendbooksmagazinesnewspapersetc-6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
